
VASEmethod[EllipsometerType=4, CompleteEASE=6.42, AcqTime=9.987, ZoneAve=1, Acq. Parameters=DEFAULT.parms,M2K=1, EID=1080092, Measurement Start Time=12/18/2020-09:55:15]
nm
409.179	60.000	30.3029	147.2845	0.0269	0.0577
dPolE	409.179	60.000	1.3188	1.0000
uR	409.179	60.000	0.1836	1.0000
410.776	60.000	30.1820	147.3218	0.0276	0.0593
dPolE	410.776	60.000	1.5734	1.0000
uR	410.776	60.000	0.1837	1.0000
412.373	60.000	30.0940	147.3943	0.0263	0.0564
dPolE	412.373	60.000	0.8404	1.0000
uR	412.373	60.000	0.1844	1.0000
413.970	60.000	30.0738	147.6297	0.0256	0.0546
dPolE	413.970	60.000	1.7854	1.0000
uR	413.970	60.000	0.1833	1.0000
415.567	60.000	29.8809	147.7011	0.0260	0.0554
dPolE	415.567	60.000	1.6257	1.0000
uR	415.567	60.000	0.1831	1.0000
417.164	60.000	29.8046	147.8565	0.0254	0.0543
dPolE	417.164	60.000	1.8143	1.0000
uR	417.164	60.000	0.1824	1.0000
418.762	60.000	29.6493	148.0430	0.0256	0.0549
dPolE	418.762	60.000	1.6893	1.0000
uR	418.762	60.000	0.1827	1.0000
420.359	60.000	29.6126	148.1515	0.0242	0.0522
dPolE	420.359	60.000	1.5294	1.0000
uR	420.359	60.000	0.1833	1.0000
421.956	60.000	29.4562	148.1274	0.0240	0.0518
dPolE	421.956	60.000	1.4192	1.0000
uR	421.956	60.000	0.1830	1.0000
423.553	60.000	29.3897	148.2547	0.0241	0.0518
dPolE	423.553	60.000	1.0213	1.0000
uR	423.553	60.000	0.1821	1.0000
425.151	60.000	29.2952	148.3356	0.0238	0.0510
dPolE	425.151	60.000	1.4034	1.0000
uR	425.151	60.000	0.1813	1.0000
426.748	60.000	29.1582	148.5928	0.0242	0.0518
dPolE	426.748	60.000	0.8089	1.0000
uR	426.748	60.000	0.1821	1.0000
428.346	60.000	29.1286	148.7519	0.0241	0.0515
dPolE	428.346	60.000	0.9608	1.0000
uR	428.346	60.000	0.1825	1.0000
429.943	60.000	29.0012	148.8161	0.0233	0.0501
dPolE	429.943	60.000	1.1492	1.0000
uR	429.943	60.000	0.1823	1.0000
431.540	60.000	28.9355	148.8860	0.0239	0.0514
dPolE	431.540	60.000	1.1631	1.0000
uR	431.540	60.000	0.1820	1.0000
433.138	60.000	28.7746	149.0360	0.0230	0.0496
dPolE	433.138	60.000	1.3811	1.0000
uR	433.138	60.000	0.1825	1.0000
434.736	60.000	28.7461	149.0516	0.0234	0.0502
dPolE	434.736	60.000	1.0412	1.0000
uR	434.736	60.000	0.1823	1.0000
436.333	60.000	28.6123	149.0846	0.0230	0.0491
dPolE	436.333	60.000	0.7554	1.0000
uR	436.333	60.000	0.1823	1.0000
437.931	60.000	28.4786	149.2658	0.0228	0.0486
dPolE	437.931	60.000	0.9860	1.0000
uR	437.931	60.000	0.1829	1.0000
439.528	60.000	28.4785	149.4675	0.0223	0.0474
dPolE	439.528	60.000	0.7181	1.0000
uR	439.528	60.000	0.1831	1.0000
441.126	60.000	28.3914	149.5529	0.0217	0.0462
dPolE	441.126	60.000	0.4793	1.0000
uR	441.126	60.000	0.1834	1.0000
442.724	60.000	28.3334	149.7014	0.0217	0.0462
dPolE	442.724	60.000	0.9269	1.0000
uR	442.724	60.000	0.1828	1.0000
444.322	60.000	28.2599	149.6670	0.0209	0.0446
dPolE	444.322	60.000	1.2790	1.0000
uR	444.322	60.000	0.1820	1.0000
445.919	60.000	28.1490	149.8884	0.0211	0.0449
dPolE	445.919	60.000	0.8918	1.0000
uR	445.919	60.000	0.1825	1.0000
447.517	60.000	28.1318	149.9421	0.0211	0.0448
dPolE	447.517	60.000	1.1065	1.0000
uR	447.517	60.000	0.1825	1.0000
449.115	60.000	27.9522	150.0135	0.0205	0.0435
dPolE	449.115	60.000	0.9071	1.0000
uR	449.115	60.000	0.1827	1.0000
450.713	60.000	27.9985	150.1911	0.0204	0.0431
dPolE	450.713	60.000	1.4128	1.0000
uR	450.713	60.000	0.1827	1.0000
452.311	60.000	27.8459	150.2844	0.0197	0.0416
dPolE	452.311	60.000	1.2972	1.0000
uR	452.311	60.000	0.1828	1.0000
453.909	60.000	27.8328	150.4061	0.0199	0.0421
dPolE	453.909	60.000	0.7543	1.0000
uR	453.909	60.000	0.1834	1.0000
455.507	60.000	27.7739	150.3750	0.0199	0.0421
dPolE	455.507	60.000	1.4996	1.0000
uR	455.507	60.000	0.1835	1.0000
457.105	60.000	27.6671	150.5083	0.0194	0.0409
dPolE	457.105	60.000	1.4370	1.0000
uR	457.105	60.000	0.1838	1.0000
458.703	60.000	27.6485	150.5513	0.0191	0.0402
dPolE	458.703	60.000	1.2605	1.0000
uR	458.703	60.000	0.1832	1.0000
460.301	60.000	27.4915	150.6138	0.0192	0.0405
dPolE	460.301	60.000	0.9003	1.0000
uR	460.301	60.000	0.1831	1.0000
461.899	60.000	27.4942	150.7482	0.0195	0.0409
dPolE	461.899	60.000	1.0907	1.0000
uR	461.899	60.000	0.1835	1.0000
463.497	60.000	27.3940	150.7583	0.0186	0.0389
dPolE	463.497	60.000	1.0429	1.0000
uR	463.497	60.000	0.1844	1.0000
465.095	60.000	27.3181	150.9650	0.0181	0.0378
dPolE	465.095	60.000	0.7335	1.0000
uR	465.095	60.000	0.1844	1.0000
466.694	60.000	27.2997	150.9921	0.0183	0.0382
dPolE	466.694	60.000	0.8448	1.0000
uR	466.694	60.000	0.1836	1.0000
468.292	60.000	27.1805	151.0956	0.0185	0.0386
dPolE	468.292	60.000	0.7689	1.0000
uR	468.292	60.000	0.1837	1.0000
469.890	60.000	27.1466	151.1618	0.0186	0.0388
dPolE	469.890	60.000	1.0764	1.0000
uR	469.890	60.000	0.1842	1.0000
471.488	60.000	27.0923	151.2475	0.0184	0.0382
dPolE	471.488	60.000	0.7661	1.0000
uR	471.488	60.000	0.1847	1.0000
473.086	60.000	27.0685	151.3118	0.0180	0.0374
dPolE	473.086	60.000	0.8922	1.0000
uR	473.086	60.000	0.1847	1.0000
474.685	60.000	26.9790	151.3254	0.0186	0.0385
dPolE	474.685	60.000	0.9075	1.0000
uR	474.685	60.000	0.1846	1.0000
476.283	60.000	26.9622	151.5147	0.0180	0.0371
dPolE	476.283	60.000	0.4784	1.0000
uR	476.283	60.000	0.1849	1.0000
477.881	60.000	26.9052	151.5668	0.0175	0.0360
dPolE	477.881	60.000	1.0031	1.0000
uR	477.881	60.000	0.1848	1.0000
479.480	60.000	26.8362	151.6922	0.0173	0.0357
dPolE	479.480	60.000	0.7695	1.0000
uR	479.480	60.000	0.1854	1.0000
481.078	60.000	26.7925	151.8040	0.0174	0.0359
dPolE	481.078	60.000	1.1962	1.0000
uR	481.078	60.000	0.1854	1.0000
482.677	60.000	26.7202	151.8749	0.0171	0.0352
dPolE	482.677	60.000	0.9618	1.0000
uR	482.677	60.000	0.1860	1.0000
484.275	60.000	26.6814	151.9060	0.0160	0.0329
dPolE	484.275	60.000	1.0901	1.0000
uR	484.275	60.000	0.1865	1.0000
485.873	60.000	26.6134	151.9446	0.0155	0.0318
