1080.000000	17.669039	-31.724110	
1084.000000	17.886087	-30.640415	
1088.000000	18.102127	-29.559650	
1092.000000	18.313139	-28.495699	
1096.000000	18.523214	-27.433363	
1100.000000	18.732185	-26.371727	
1104.000000	18.940044	-25.312254	
1108.000000	19.145746	-24.256346	
1112.000000	19.346739	-23.208900	
1116.000000	19.546251	-22.163280	
1120.000000	19.744164	-21.119350	
1124.000000	19.940262	-20.075727	
1128.000000	20.133738	-19.035498	
1132.000000	20.321907	-18.007420	
1136.000000	20.507902	-16.979397	
1140.000000	20.691767	-15.953351	
1144.000000	20.873320	-14.928378	
1148.000000	21.052467	-13.904706	
1152.000000	21.225115	-12.895375	
1156.000000	21.395054	-11.888230	
1160.000000	21.562399	-10.883459	
1164.000000	21.726896	-9.879350	
1168.000000	21.888622	-8.877793	
1172.000000	22.045406	-7.883121	
1176.000000	22.197554	-6.894774	
1180.000000	22.346672	-5.908751	
1184.000000	22.492765	-4.925906	
1188.000000	22.635584	-3.944577	
1192.000000	22.775167	-2.965898	
1196.000000	22.908182	-2.002251	
1200.000000	23.037678	-1.042819	
1204.000000	23.163721	-0.085310	
1208.000000	23.286493	0.868220	
1212.000000	23.406038	1.816998	
1216.000000	23.521629	2.763690	
1220.000000	23.631126	3.694587	
1224.000000	23.737144	4.622326	
1228.000000	23.839666	5.546755	
1232.000000	23.938887	6.466177	
1236.000000	24.034716	7.381105	
1240.000000	24.127056	8.292090	
1244.000000	24.213120	9.184663	
1248.000000	24.295929	10.072201	
1252.000000	24.375340	10.955645	
1256.000000	24.451550	11.833668	
1260.000000	24.524595	12.706040	
1264.000000	24.594387	13.573408	
1268.000000	24.659254	14.427999	
1272.000000	24.720140	15.273925	
1276.000000	24.778070	16.113857	
1280.000000	24.833111	16.947554	
1284.000000	24.885159	17.775785	
1288.000000	24.934296	18.598213	
1292.000000	24.980463	19.413240	
1296.000000	25.021749	20.210978	
1300.000000	25.060265	21.003361	
1304.000000	25.096394	21.788477	
1308.000000	25.129885	22.567942	
1312.000000	25.160904	23.341097	
1316.000000	25.189562	24.107584	
1320.000000	25.215376	24.865171	
1324.000000	25.237459	25.605608	
1328.000000	25.257296	26.340216	
1332.000000	25.275175	27.067781	
1336.000000	25.290827	27.789930	
1340.000000	25.304657	28.504906	
1344.000000	25.316542	29.213591	
1348.000000	25.326447	29.915457	
1352.000000	25.333008	30.597776	
1356.000000	25.337925	31.273781	
1360.000000	25.341360	31.942976	
1364.000000	25.343124	32.606503	
1368.000000	25.343323	33.264111	
1372.000000	25.342003	33.915821	
1376.000000	25.339361	34.561012	
1380.000000	25.334806	35.190628	
1384.000000	25.328306	35.807945	
1388.000000	25.320618	36.419514	
1392.000000	25.311884	37.024952	
1396.000000	25.302111	37.624447	
1400.000000	25.291059	38.219238	
1404.000000	25.279179	38.807629	
1408.000000	25.266289	39.390598	
1412.000000	25.252092	39.951683	
1416.000000	25.236847	40.501877	
1420.000000	25.220886	41.046787	
1424.000000	25.204203	41.586628	
1428.000000	25.186842	42.121395	
1432.000000	25.168812	42.651222	
1436.000000	25.150053	43.176514	
1440.000000	25.130957	43.695877	
1444.000000	25.111992	44.187992	
1448.000000	25.093252	44.656155	
1452.000000	25.074173	45.120098	
1456.000000	25.054773	45.579845	
1460.000000	25.035000	46.035736	
1464.000000	25.014841	46.487926	
1468.000000	24.994301	46.936512	
1472.000000	24.973467	47.381252	
1476.000000	24.952469	47.821777	
1480.000000	24.975723	48.174030	
1484.000000	25.000572	48.520252	
1488.000000	25.024567	48.865528	
1492.000000	25.047812	49.209496	
1496.000000	25.070364	49.551991	
1500.000000	25.092194	49.893143	
1504.000000	25.113205	50.233334	
1508.000000	25.133585	50.571915	
1512.000000	25.153299	50.909050	
1516.000000	25.201139	51.517265	
1520.000000	25.248571	52.133854	
1524.000000	25.294008	52.745205	
1528.000000	25.337503	53.351334	
1532.000000	25.379251	53.951767	
1536.000000	25.419268	54.546661	
1540.000000	25.457438	55.136600	
1544.000000	25.493998	55.720978	
1548.000000	25.528986	56.299873	
1552.000000	25.523474	56.847969	
1556.000000	25.478678	57.364723	
1560.000000	25.433842	57.875874	
1564.000000	25.389042	58.381329	
1568.000000	25.344263	58.881290	
1572.000000	25.299536	59.375793	
1576.000000	25.254835	59.865086	
1580.000000	25.210197	60.349178	
1584.000000	25.165674	60.828033	
1588.000000	25.121222	61.301922	
1592.000000	25.078325	61.742798	
1596.000000	25.036821	62.157364	
1600.000000	24.995480	62.568027	
1604.000000	24.954268	62.975002	
1608.000000	24.913280	63.378025	
1612.000000	24.872486	63.777287	
1616.000000	24.831917	64.172760	
1620.000000	24.791555	64.564583	
1624.000000	24.751364	64.952957	
1628.000000	24.711452	65.337555	
1632.000000	24.671896	65.717285	
1636.000000	24.634142	66.080315	
1640.000000	24.596424	66.440880	
1644.000000	24.559101	66.797737	
1648.000000	24.521847	67.152122	
1652.000000	24.484922	67.503143	
1656.000000	24.448259	67.851097	
1660.000000	24.411764	68.196365	
1664.000000	24.375502	68.538773	
1668.000000	24.339502	68.878250	
1672.000000	24.303701	69.215088	
1676.000000	24.268232	69.548470	
1680.000000	24.233873	69.872078	
1684.000000	24.199732	70.193199	
1688.000000	24.165808	70.511871	
1692.000000	24.132139	70.827995	
1696.000000	24.098719	71.141617	
1700.000000	24.065510	71.452927	
1704.000000	24.032492	71.762016	
1708.000000	23.999775	72.068512	
1712.000000	23.967253	72.372833	
1716.000000	23.934959	72.674904	
1720.000000	23.902920	72.974640	
1724.000000	23.871420	73.269928	
1728.000000	23.840513	73.560371	
1732.000000	23.809818	73.848793	
1736.000000	23.779385	74.135017	
1740.000000	23.749149	74.419304	
1744.000000	23.719116	74.701683	
1748.000000	23.689318	74.982025	
1752.000000	23.659775	75.260277	
1756.000000	23.630419	75.536736	
1760.000000	23.601246	75.811440	
1764.000000	23.572302	76.084213	
1768.000000	23.543591	76.355064	
1772.000000	23.515167	76.623596	
1776.000000	23.487331	76.887756	
1780.000000	23.459787	77.149826	
1784.000000	23.432430	77.410263	
1788.000000	23.405249	77.669136	
1792.000000	23.378246	77.926430	
1796.000000	23.351442	78.182091	
1800.000000	23.324867	78.436005	
1804.000000	23.298492	78.688286	
1808.000000	23.272303	78.939034	
1812.000000	23.246281	79.188316	
1816.000000	23.220499	79.435860	
1820.000000	23.194891	79.681938	
1824.000000	23.169498	79.926300	
1828.000000	23.144739	80.166626	
1832.000000	23.120157	80.405540	
1836.000000	23.095749	80.643066	
1840.000000	23.071508	80.879227	
1844.000000	23.047432	81.114075	
1848.000000	23.023563	81.347404	
1852.000000	22.999878	81.579338	
1856.000000	22.976355	81.809990	
1860.000000	22.953001	82.039314	
1864.000000	22.929825	82.267296	
1868.000000	22.906820	82.493965	
1872.000000	22.883968	82.719414	
1876.000000	22.861277	82.943619	
1880.000000	22.838860	83.165970	
1884.000000	22.816860	83.385712	
1888.000000	22.794987	83.604401	
1892.000000	22.773293	83.821793	
1896.000000	22.751785	84.037857	
1900.000000	22.730352	84.253136	
